id,bbox,country,code,vegetation,All occurances,All species,All genus,All family,All shannon,All simpson,Plants occurances,Plants species,Plants genus,Plants family,Plants shannon,Plants simpson,Animals occurances,Animals species,Animals genus,Animals family,Animals shannon,Animals simpson,Birds occurances,Birds species,Birds genus,Birds family,Birds shannon,Birds simpson,Insects occurances,Insects species,Insects genus,Insects family,Insects shannon,Insects simpson
58VEP,"[164.99961522897758, 61.23558998340534, 167.11115586933346, 62.23177006410344]",Russia,RU,90.763223,795,13,10,1,1.9733973120476263,0.8244723618090453,0,,,,,,795,13.0,10.0,1.0,1.9733973120476263,0.8244723618090453,795,13.0,10.0,1.0,1.9733973120476263,0.8244723618090453,0,,,,,
60VVQ,"[175.01689340750713, 62.49679211754929, 175.64654445907124, 63.11962966423173]",Russia,RU,0.003663,660,79,51,28,2.6163761770481284,0.8296732989437485,4,,,,,,656,83.0,53.0,28.0,2.582694345891415,0.8462941637589967,641,74.0,49.0,23.0,2.928339171046669,0.8942423306895676,1,,,,,
60VWQ,"[178.74267100499603, 62.127976558918824, 179.14738304025653, 62.71541032207625]",Russia,RU,4.135048,659,96,71,40,2.121117352327841,0.6671517865774758,135,,,,,,524,68.0,48.0,21.0,2.275865609082912,0.7421657721301016,521,70.0,47.0,21.0,2.371549662306658,0.7752032835868666,0,,,,,
60WWS,"[176.99957708077716, 64.44672558945724, 177.51225091911982, 64.92413839680349]",Russia,RU,55.580115,755,76,57,36,2.997800408450721,0.8972376410957081,85,,,,,,669,59.0,45.0,25.0,3.0708389419542876,0.9032212327444734,657,61.0,41.0,23.0,3.3725649569723686,0.9475581053250957,0,,,,,
44TMP,"[79.75267112044483, 43.25815001081029, 81.12225649086527, 44.25335216097235]",China,CN,4.215578,206,99,90,69,2.9608846880092807,0.8799589672072894,14,,,,,,192,,,,,,147,,,,,,27,,,,,
44TNP,"[80.99974947412095, 43.256794294201605, 82.37494005874925, 44.25341758107761]",China,CN,6.159071,377,108,106,81,3.609010630433411,0.9542373311668528,68,,,,,,305,88.0,84.0,63.0,3.210467909151701,0.9290817050669442,214,59.0,52.0,33.0,3.0914486020420773,0.9298626047600668,62,,,,,
44TNQ,"[80.99974725107286, 44.164682658678025, 81.3192332870179, 44.76562058104024]",China,CN,37.613434,247,98,86,56,3.1663445671336787,0.9085087340287636,69,,,,,,172,,,,,,156,,,,,,13,,,,,
44TPP,"[82.23203270004184, 43.240776614551514, 83.62664597371116, 44.24655093494868]",China,CN,49.338043,403,93,77,47,3.56799418366561,0.9410057245004363,38,,,,,,361,91.0,74.0,45.0,3.687515009985851,0.9535493234302301,357,84.0,68.0,41.0,3.6453175219184755,0.9556479556479557,3,,,,,
44TPS,"[82.29048406872727, 45.93349650488509, 83.75558491606422, 46.94616825397537]",China,CN,14.570644,236,74,65,37,2.2119862257731335,0.8050670525950929,0,,,,,,236,74.0,65.0,37.0,2.2119862257731335,0.8050670525950929,232,71.0,62.0,33.0,1.8655956178388238,0.7065247191037122,2,,,,,
44TQP,"[83.48650472924407, 43.813186777385404, 83.64742162774776, 44.22597512802537]",China,CN,0.666413,368,97,83,50,3.3047849383025985,0.9229190249792468,75,,,,,,288,78.0,61.0,38.0,2.575222397019819,0.8307913726190831,265,68.0,49.0,27.0,2.5203125980000713,0.8221958212129535,14,,,,,
44TQR,"[83.53870686346421, 45.024450144434866, 84.3871443132073, 46.024365075689296]",China,CN,2.105523,496,78,58,35,3.062236543793758,0.9003114992297562,5,,,,,,491,75.0,59.0,33.0,3.100059987153686,0.903491936958949,485,72.0,57.0,31.0,3.229482766477837,0.9188772779930727,4,,,,,
44TQS,"[83.57945945555527, 45.91379205706995, 84.78373727570718, 46.92357305830357]",China,CN,3.775773,298,74,51,29,2.8629548559536993,0.8908395722124614,1,,,,,,297,66.0,47.0,27.0,2.508693608512045,0.7994108169998618,292,67.0,48.0,27.0,2.983085949531177,0.9101144614541485,3,,,,,
45RUM,"[84.94856806237455, 27.92214908733191, 86.07597127713004, 28.92510258614215]",China,CN,16.350813,2661,110,76,42,3.9268938554486374,0.9687203859176259,192,,,,,,2466,113.0,75.0,38.0,3.864613504881971,0.963779989480924,2445,107.0,70.0,35.0,3.6471941185292733,0.9522909166641873,4,,,,,
45RVM,"[85.97367020706973, 28.42574524405253, 86.1186229138005, 28.92486954770271]",China,CN,0.0,327,89,75,51,3.171809936447015,0.9211647735868467,57,,,,,,265,70.0,55.0,33.0,2.845547122843883,0.8985387088270941,256,66.0,52.0,27.0,2.960503923842806,0.9084186894635374,3,,,,,
45RXL,"[88.00815212742616, 27.018287013070598, 89.13369098939762, 28.02167046806876]",China,CN,46.268079,416,103,67,39,3.518408318902062,0.93244379683597,3,,,,,,405,95.0,66.0,38.0,2.7029222670977147,0.8372775379538882,392,97.0,66.0,36.0,3.223767531467613,0.9146289684157412,6,,,,,
45TUK,"[84.45686051699676, 44.137996748196564, 85.87191870410008, 45.148073182871244]",China,CN,50.685245,577,85,72,48,2.935694134071307,0.8660416341128878,12,,,,,,565,80.0,67.0,39.0,3.2737357537938077,0.9361262640014272,549,82.0,66.0,40.0,3.1343504280301873,0.895276081635732,9,,,,,
45TUL,"[84.41593487960282, 46.010467872594575, 84.4226456275597, 46.02446352914828]",China,CN,0.0,552,91,69,41,3.510669162014425,0.946214053403686,5,,,,,,547,78.0,58.0,32.0,2.794248933977089,0.8478517068072828,540,86.0,63.0,35.0,3.0440884960528383,0.8946292746786568,5,,,,,
45TUM,"[84.37298980760991, 46.06296127035524, 84.785337415686, 46.930428883954605]",China,CN,4.273687,412,56,44,32,3.176788295218557,0.9318879094287442,0,,,,,,412,56.0,44.0,32.0,3.176788295218557,0.9318879094287442,406,50.0,39.0,27.0,3.1293234525128555,0.9289596297570281,3,,,,,
45TVJ,"[85.74701825429091, 43.25815001081029, 87.12225649086525, 44.25335216097235]",China,CN,9.067717,779,75,56,36,3.174550725518337,0.8750987269823861,2,,,,,,777,76.0,59.0,33.0,3.391212960118127,0.9321736625646113,769,76.0,59.0,34.0,2.7632707790801923,0.7989446589446589,4,,,,,
45TVK,"[85.72745034166859, 44.15851530960486, 87.12416639718778, 45.153769755990965]",China,CN,1.912243,1152,85,73,44,3.6854228189402494,0.9606616511294045,8,,,,,,1144,83.0,71.0,41.0,1.9005217099975005,0.5515149390123641,1124,71.0,60.0,34.0,3.4353073895066073,0.9439478489394016,11,,,,,
45TVN,"[85.79323165122591, 46.85872250465995, 87.13047036191679, 47.85362771191058]",China,CN,0.576856,1210,88,66,40,4.023885739675524,0.9769838720041123,42,,,,,,1168,79.0,60.0,34.0,3.853890856727516,0.9706444593577777,1135,80.0,60.0,32.0,3.906903453456087,0.9730299667036626,19,,,,,
45TWJ,"[87.10007480035695, 43.256794294201605, 88.3527458509883, 43.44925054517381]",China,CN,8.324751,1863,80,70,49,3.4180125423401537,0.9442227906350585,166,,,,,,1693,73.0,61.0,35.0,3.259080401950236,0.9308812600521325,1621,69.0,56.0,30.0,3.2927830763000947,0.9420192084613321,51,,,,,
45TWK,"[86.9997455603619, 44.157116557384406, 88.39641117314892, 45.15383725089235]",China,CN,0.58461,506,52,48,33,2.8851017271031685,0.8993896326657904,0,,,,,,506,52.0,48.0,33.0,2.8851017271031685,0.8993896326657904,491,49.0,43.0,28.0,2.805160611906355,0.8863797339307888,5,,,,,
45TWN,"[86.99973264234261, 46.85663988190739, 88.46727737676822, 47.85370184248753]",China,CN,19.521186,2247,84,65,38,2.677062219320804,0.7931503301220344,40,,,,,,2205,87.0,70.0,40.0,3.357582832742125,0.929166914431825,2167,83.0,67.0,38.0,2.6493536946832834,0.80531948076275,22,,,,,
45UVP,"[86.11918034039834, 47.75978642820515, 87.13278260997073, 48.75293650976542]",China,CN,43.871918,1914,93,69,41,3.8269376686981005,0.9587800024188848,106,,,,,,1801,90.0,65.0,39.0,3.4973671157195563,0.9261882216786343,1765,87.0,61.0,33.0,0.563344180791517,0.14629939313623408,28,,,,,
45UWP,"[86.9997279041062, 47.75581864580811, 88.49326947557721, 48.7530130044756]",China,CN,40.019298,1424,98,82,53,3.776976029385735,0.9637389673257488,130,,,,,,1283,84.0,70.0,40.0,3.7516296960866864,0.9655243309288282,1216,73.0,57.0,32.0,3.6740674564526343,0.9638075698992609,50,,,,,
46RBT,"[89.896463249574, 28.804445245473985, 91.05049184895458, 29.81580116202728]",China,CN,0.070886,734,65,49,30,3.1609256676543303,0.9273411043314955,4,,,,,,730,63.0,50.0,28.0,2.9570671874604977,0.8866171734007602,723,61.0,49.0,26.0,2.8931565897774005,0.876938670097165,0,,,,,
46RCR,"[90.96592364373936, 27.019735585570864, 92.09063619091847, 28.022372192571748]",China,CN,64.95648,287,131,109,68,4.138164466846253,0.9672638392373524,15,,,,,,272,124.0,103.0,57.0,3.876425175842282,0.9511363918626891,206,111.0,80.0,41.0,4.0399451144058425,0.9636642052294395,49,,,,,
46RCS,"[90.94856806237456, 27.92214908733191, 92.08319031557322, 28.92510258614215]",China,CN,2.915179,247,79,62,36,3.2930712959610333,0.9372456845350924,8,,,,,,239,76.0,56.0,31.0,2.819258991758716,0.8744916393347869,226,70.0,49.0,24.0,2.8593596767935088,0.8841812339380105,3,,,,,
46RCT,"[90.93040991512608, 28.823893715090108, 92.07539603755312, 29.827168444135932]",China,CN,0.104817,1219,68,56,36,2.9504260450165214,0.8956090094779674,37,,,,,,1182,60.0,47.0,27.0,2.7504954794053647,0.8757906474547491,1175,69.0,53.0,29.0,3.2559709783938136,0.9368603059878228,2,,,,,
46RFT,"[94.02504722141946, 28.82233110623663, 95.1709407040461, 29.826412766724587]",China,CN,38.718346,1248,99,82,55,3.5983086575903744,0.9414970272607229,38,,,,,,1201,87.0,67.0,42.0,3.329998012471884,0.9253918303748739,1099,83.0,62.0,35.0,3.2649773623376155,0.9246074749244145,27,,,,,
46RGT,"[95.04927916223076, 28.802417597022316, 96.1886804426509, 29.56270530110982]",China,CN,44.073835,5346,116,89,50,4.034908795433553,0.974122025958191,37,,,,,,5308,109.0,80.0,44.0,3.6396207173625474,0.9422384950445047,5080,111.0,76.0,41.0,3.8981285802029544,0.9666507495564703,144,,,,,
46RGU,"[95.06736346307532, 29.703478533370138, 96.2335625386617, 30.716270381998484]",China,CN,23.548764,716,70,55,37,3.4864214778683342,0.952174358974359,9,,,,,,703,72.0,56.0,35.0,3.038657384173996,0.8866482429589895,639,73.0,53.0,33.0,2.3967598392480323,0.7349859462835728,5,,,,,
46SEE,"[92.99977768505018, 35.14889571243377, 94.22016216889135, 36.144898413548596]",China,CN,3.711013,395,48,43,26,2.959047290060425,0.9186780295156932,3,,,,,,392,45.0,40.0,24.0,2.2990546821629367,0.7636851517060924,381,43.0,37.0,21.0,3.060216283510789,0.9333316665555481,0,,,,,
46SGC,"[95.14843762609375, 33.306789832353964, 96.36525927001485, 34.32237324440533]",China,CN,0.000123,330,53,46,33,3.2084354485876445,0.9365594187856772,4,,,,,,326,51.0,43.0,28.0,3.296335994562395,0.9497528692301248,247,39.0,34.0,21.0,3.108379931946521,0.9378792717981476,2,,,,,
47QLG,"[97.02775042328189, 23.409409401810137, 97.49924809200702, 24.405037651182738]",China,CN,84.57889,4486,115,92,53,3.193354011800242,0.8662636453294648,1,,,,,,4485,120.0,95.0,54.0,3.652333734675547,0.9390747872391004,4471,113.0,87.0,47.0,3.731066664348868,0.9357356024170674,10,,,,,
47QMG,"[98.01330902315394, 23.418602984126487, 99.09626807433071, 24.413397299352482]",China,CN,87.162989,499,112,90,55,3.9109985386505457,0.9589160321344433,9,,,,,,486,108.0,85.0,49.0,3.9204866652467945,0.9630446871454946,467,101.0,68.0,38.0,3.7842283177314235,0.952686232449298,17,,,,,
47QNE,"[98.99980540161629, 21.61418081721987, 99.52773286704375, 22.607037481513167]",China,CN,87.118751,217,118,98,68,3.466936998403916,0.934418832356168,10,,,,,,206,111.0,90.0,61.0,3.4461312103343493,0.9336157693439247,169,,,,,,21,,,,,
47QNF,"[99.10487391532395, 22.515147769856142, 100.07523070319016, 23.509380778487017]",China,CN,70.413429,452,136,111,63,4.054202560828851,0.9623041762706567,5,,,,,,444,124.0,102.0,58.0,3.855208626984382,0.9560473104130919,388,115.0,86.0,38.0,3.8427069704872148,0.9598709922691449,40,,,,,
47QPE,"[99.96615845334611, 21.60270955601133, 101.04083946118932, 22.604089154510955]",China,CN,89.360374,5065,127,112,77,4.004114655183928,0.968265414331162,507,116.0,101.0,50.0,4.523192251206604,0.9906740837696335,4547,119.0,100.0,66.0,3.6881722380714503,0.9413994386348394,3822,98.0,73.0,38.0,3.849826968866155,0.9650725382356113,502,137.0,130.0,53.0,4.7670920053508645,0.9947661850039823
47QPF,"[99.97231852179956, 22.505769285811134, 101.05449573394016, 23.507476283560575]",China,CN,82.784319,979,128,103,69,4.172725704344196,0.9754223548485632,28,,,,,,946,114.0,91.0,64.0,3.746485224069885,0.9507609384908053,770,101.0,71.0,41.0,3.871945886739633,0.9578586480964454,154,,,,,
47QPG,"[99.98600437113576, 24.371587273366266, 99.99642093679813, 24.410215071618904]",China,CN,88.909316,360,136,134,82,4.734541465381154,0.9934280144806461,48,,,,,,306,128.0,127.0,69.0,4.585229247231916,0.9893622946254526,38,,,,,,256,120.0,120.0,60.0,4.538418960047662,0.9891891891891892
47QQD,"[101.20028144275369, 20.68565724969157, 101.9932016537779, 21.684755467459887]",China,CN,1.20862,2029,117,104,70,4.09494405610938,0.9735073516586121,21,,,,,,2007,111.0,100.0,67.0,4.036649586087913,0.967511341761322,1556,81.0,62.0,35.0,3.834236806511986,0.9705580394104985,357,143.0,133.0,62.0,4.874859077902223,0.996791624451199
47QQE,"[101.41148187472233, 21.58815794289019, 102.01233907218325, 22.584459663056737]",China,CN,93.063772,14715,116,103,64,3.8784818180527294,0.9553106385427758,566,145.0,124.0,57.0,4.835556845579833,0.9951925644997597,14124,124.0,112.0,75.0,4.047958099018263,0.9696516829787649,11599,97.0,74.0,45.0,3.862943048106822,0.9608118876857451,1888,154.0,151.0,68.0,4.960391619504117,0.9975323149236193
47QQF,"[101.63215591386277, 22.49054569679087, 102.0324758349017, 23.48369543765299]",China,CN,88.44828,927,127,106,76,3.92084437475401,0.9635450342687185,28,,,,,,875,121.0,99.0,69.0,3.771183897088749,0.9566541828321111,699,96.0,72.0,44.0,3.921969969875442,0.970926603615164,136,,,,,
47QQG,"[100.95687107345962, 23.392275172488286, 102.05362898935485, 24.40058612922519]",China,CN,82.642657,348,120,119,85,3.859130001349399,0.9497716894977168,69,,,,,,235,121.0,110.0,70.0,3.8608398895534783,0.9561371383497197,154,,,,,,69,,,,,
47QRG,"[101.9348686116029, 23.386886174496475, 102.51527378506995, 24.384542793113983]",China,CN,93.214428,656,112,107,74,3.6849746561589374,0.9534108082755746,75,,,,,,557,104.0,87.0,55.0,3.3516994204496373,0.9230414500153716,492,80.0,63.0,40.0,3.468306354445219,0.9476637764932563,57,,,,,
47RLH,"[97.01337860548796, 24.31230187568995, 97.72409840871826, 25.310296708262243]",China,CN,92.150837,22281,138,103,50,3.9656858947264775,0.9484972103905454,17,,,,,,22260,132.0,99.0,50.0,4.4268338938889515,0.9843659294955905,22142,128.0,100.0,50.0,3.9293806053677343,0.9555270574836947,53,,,,,
47RMH,"[98.00611468166647, 24.321894111730927, 99.09697014067838, 25.316702092551452]",China,CN,84.078658,18539,113,83,44,4.001946055687222,0.9688845058075828,90,,,,,,18434,119.0,85.0,44.0,4.137292610383348,0.9756221676396697,18244,112.0,86.0,41.0,4.108918684612415,0.9755593803786575,130,,,,,
47RMJ,"[97.99856538507606, 25.225075914286972, 99.09770684890005, 26.219896197155975]",China,CN,85.128236,13484,118,80,42,4.399053086931976,0.9862096373571784,52,,,,,,13430,124.0,86.0,43.0,4.2728416325795076,0.9773067632850242,13271,114.0,80.0,37.0,4.144576465477375,0.9763019147164924,121,,,,,
47RML,"[97.98235868655983, 27.243856389892454, 99.0992884126735, 28.02539966223033]",China,CN,55.318832,1438,105,84,51,3.94015181388234,0.9698512151047912,21,,,,,,1417,103.0,83.0,47.0,3.9733087167321584,0.9711392572069397,1318,101.0,77.0,42.0,3.7087185239036207,0.9501272307042692,85,,,,,
47RMM,"[97.98005060961235, 27.933394167744048, 99.10013630215485, 28.928245496642717]",China,CN,34.199581,246,149,116,79,4.424998822391767,0.9782823388250496,89,,,,,,154,,,,,,132,,,,,,19,,,,,
47RNH,"[99.55094837492862, 24.32124028955981, 100.09063778096025, 25.313806334692792]",China,CN,75.416541,399,86,71,46,3.177334397705422,0.9114794436671502,28,,,,,,366,79.0,59.0,36.0,3.245499907183935,0.9191154110662506,356,76.0,56.0,30.0,3.5378152559614255,0.9545267042056268,5,,,,,
47RNJ,"[98.99979978093093, 25.22439454095876, 100.09892164111832, 26.21992939663604]",China,CN,79.969257,707,124,110,74,4.31417172277518,0.9829725066434931,90,,,,,,613,99.0,84.0,51.0,3.621143932362936,0.931566614915761,566,92.0,72.0,43.0,4.0109567952094,0.9766974113845222,39,,,,,
47RNK,"[98.9997981988863, 26.12689436875678, 100.10760269083818, 27.12246964175013]",China,CN,72.262877,6246,95,78,45,3.715408027183612,0.9577526569545484,42,,,,,,6196,103.0,81.0,44.0,4.042776173077607,0.9751584778131062,6176,104.0,81.0,41.0,3.607265109571213,0.9307615337440068,13,,,,,
47RNL,"[98.99979654001324, 27.029820272857112, 100.11670526152713, 28.025435531419042]",China,CN,69.208783,2320,110,79,49,2.485759867766235,0.7946991922417148,87,,,,,,2224,104.0,75.0,42.0,2.5256054524595064,0.8166378110198335,2162,99.0,69.0,37.0,3.256987880801719,0.92847948726763,44,,,,,
47RNM,"[98.9997948025302, 27.932627675178736, 100.12623912051578, 28.928282733604448]",China,CN,43.847242,254,114,93,63,4.226721196550168,0.9811033182211545,52,,,,,,198,,,,,,194,,,,,,3,,,,,
47RNN,"[98.9997929846612, 28.834772391237674, 100.13621400392113, 29.830467320388408]",China,CN,32.020029,279,97,76,48,3.60126367682522,0.9567536493191313,44,,,,,,235,77.0,62.0,34.0,3.4832452894266797,0.9501038399593117,228,73.0,53.0,27.0,3.470597256826427,0.9542142802362145,5,,,,,
47RNP,"[98.99979108113692, 29.947863886596046, 99.22652792292726, 30.73307003214313]",China,CN,22.780371,426,96,78,54,3.4529109161372857,0.9401961167324295,68,,,,,,356,76.0,63.0,36.0,3.3346227592029583,0.9314110482945049,338,74.0,54.0,31.0,3.2208128807519696,0.9248260683043292,12,,,,,
47RPH,"[99.9858508521422, 24.351972753621343, 100.24096452510814, 25.313386128673674]",China,CN,86.022854,442,148,134,94,4.722378694514752,0.9914275291828794,29,,,,,,407,144.0,122.0,78.0,4.626305740013046,0.9886542379000026,262,112.0,80.0,43.0,4.319818766834682,0.9841434638980652,118,,,,,
47RPJ,"[99.99276932018573, 25.222745137042878, 100.48345764777136, 26.216444554819557]",China,CN,69.104838,4640,109,87,50,1.654588295794256,0.5515676763218162,135,,,,,,4503,109.0,85.0,47.0,3.521321119595882,0.9104374818841029,4410,101.0,72.0,37.0,2.8974273333403757,0.8517569786535304,69,,,,,
47RPK,"[100.00027578051575, 26.12272919340887, 100.7217117450825, 27.118845826681362]",China,CN,72.639698,3731,109,82,48,3.257270425538258,0.9148887498402062,85,,,,,,3640,119.0,84.0,46.0,3.2540830701114687,0.9151638839420292,3517,94.0,71.0,40.0,2.548367119428839,0.8181107532065095,97,,,,,
47RPL,"[100.19346988402117, 27.018287013070598, 101.13369098939764, 28.016833990498935]",China,CN,66.973853,426,115,91,59,3.921732868826185,0.9620902920260919,49,,,,,,369,92.0,72.0,45.0,3.656290277580368,0.9520445656038876,348,93.0,65.0,40.0,3.7068363716466246,0.9571367116923342,12,,,,,
47RPM,"[100.41677559341188, 27.920643940656262, 101.15189496895174, 28.916846103375914]",China,CN,57.798475,202,63,49,33,2.7842117823432773,0.8881323985964846,8,,,,,,190,,,,,,165,,,,,,1,,,,,
47RPN,"[100.64147359136328, 28.82233110623663, 101.1709407040461, 29.816014914214122]",China,CN,45.275915,217,54,46,27,2.8928022707165932,0.8700788501970479,0,,,,,,217,54.0,46.0,27.0,2.8928022707165932,0.8700788501970479,215,53.0,45.0,25.0,3.1668213612349483,0.9251738525730181,0,,,,,
47RQH,"[100.97048750044709, 24.294424822313125, 102.07585601103352, 25.30335256340754]",China,CN,76.641536,2992,92,70,44,3.946760410010966,0.9733097379457468,28,,,,,,2962,87.0,63.0,38.0,3.7024192954348742,0.959061058446622,2889,94.0,69.0,41.0,3.9175713657144042,0.9703510436432637,52,,,,,
47RQN,"[101.04927916223076, 28.802137169296174, 102.2041622196465, 29.81426153459393]",China,CN,26.52435,2315,90,66,35,3.7182151550423845,0.9525044447078346,35,,,,,,2279,93.0,65.0,35.0,3.950079073846865,0.9731755243796555,2257,90.0,63.0,37.0,3.7990100663572184,0.9663343815380175,16,,,,,
47RQP,"[101.06736346307532, 29.703478533370138, 102.2335625386617, 30.715535463481793]",China,CN,20.874386,829,102,81,47,3.44357824846861,0.8986646311008076,59,,,,,,770,88.0,64.0,39.0,3.6366920557799203,0.9443831221393144,743,88.0,65.0,33.0,3.436718480936195,0.929667645796891,15,,,,,
47RRH,"[101.95527015668813, 24.28396856510681, 102.75252925331817, 25.286635203879666]",China,CN,84.870797,7372,98,85,58,1.2690237765021501,0.3902853854233911,242,141.0,116.0,70.0,4.805118000802137,0.9951289545198174,7116,98.0,77.0,49.0,3.852259210669537,0.9670732356857523,6278,93.0,74.0,38.0,2.3908616543849655,0.7034780016327076,627,141.0,133.0,63.0,4.798067814752547,0.9946541747037752
47SKR,"[95.80704764612825, 31.50774539980853, 96.99289159684655, 32.521046864047406]",China,CN,2.056658,3422,81,65,37,3.4211812657760654,0.9424673077002134,102,,,,,,3313,76.0,61.0,33.0,3.3626248998048194,0.9175501587929848,3250,72.0,53.0,26.0,3.5789422572003344,0.9590513350317961,25,,,,,
47SKS,"[95.77446665179588, 32.40872381681516, 96.97675418951621, 33.422697905457134]",China,CN,0.025614,465,53,53,35,2.818360229180177,0.8929668422433452,3,,,,,,462,48.0,47.0,30.0,2.6000250228670905,0.8305215613559644,448,45.0,43.0,26.0,2.562231488025956,0.839011042031403,0,,,,,
